CustomerID,Tenure_Months,Monthly_Charges,Total_Tickets,Contract_Type,Tech_Support,Churn
4739,12,119.41,0,Month-to-month,No,0
4740,43,119.41,0,One year,No,0
4741,51,119.41,8,One year,No,1
4742,37,119.41,1,Month-to-month,No,0
4743,46,119.41,6,One year,No,1
4744,53,119.41,9,Month-to-month,Yes,1
4745,13,119.41,3,One year,No,0
4746,54,119.41,6,Two year,No,0
4747,57,119.41,7,One year,No,1
4748,4,119.41,4,Two year,No,0
4749,49,119.41,0,Month-to-month,No,0
4750,7,119.41,3,One year,No,0
4751,11,119.41,9,One year,Yes,1
4752,54,119.41,2,One year,Yes,0
4753,45,119.41,9,Two year,No,0
4754,23,119.41,4,One year,No,0
4755,28,119.41,9,One year,No,0
4756,57,119.41,9,Month-to-month,No,1
4757,26,119.41,5,Month-to-month,No,0
4758,25,119.41,1,One year,No,0
4759,54,119.41,6,One year,No,0
4760,29,119.41,2,Two year,Yes,0
4761,36,119.41,0,Month-to-month,No,0
4762,14,119.41,9,Month-to-month,No,1
4763,35,119.41,2,One year,Yes,0
4764,30,119.41,8,Two year,No,0
4765,17,119.41,9,Two year,No,1
4766,67,119.41,5,Month-to-month,No,0
4767,30,119.41,5,Month-to-month,No,0
4768,45,119.41,3,Month-to-month,Yes,0
4769,51,119.41,7,Month-to-month,No,1
4770,47,119.41,4,Two year,No,0
4771,53,119.41,6,Month-to-month,Yes,1
4772,64,119.41,8,Month-to-month,No,1
4773,38,119.41,4,Month-to-month,Yes,0
4774,64,119.41,4,Month-to-month,No,0
4775,7,119.41,3,Two year,No,0
4776,22,119.41,5,Month-to-month,No,0
4777,41,119.41,1,Month-to-month,No,0
4778,10,119.41,2,Two year,No,0
4779,57,119.41,0,Month-to-month,Yes,0
4780,7,119.41,1,One year,No,0
4781,50,119.41,1,Month-to-month,Yes,0
4782,52,119.41,7,One year,Yes,0
4783,33,119.41,7,Month-to-month,No,1
4784,1,119.41,1,Month-to-month,No,1
4785,53,119.41,5,One year,No,0
4786,60,119.41,4,Month-to-month,Yes,0
4787,34,119.41,2,One year,No,0
4788,4,119.41,4,Month-to-month,No,1
4789,17,119.41,4,One year,Yes,0
4790,4,119.41,4,Two year,No,0
4791,43,119.41,2,Month-to-month,Yes,0
4792,4,119.41,2,Month-to-month,No,1
4793,1,119.41,3,Two year,No,0
4794,71,119.41,6,One year,No,1
4795,50,119.41,1,Month-to-month,Yes,0
4796,61,119.41,9,Month-to-month,Yes,1
4797,35,119.41,3,Month-to-month,Yes,0
4798,8,119.41,3,Month-to-month,Yes,1
4799,24,119.41,0,Two year,Yes,0
4800,36,119.41,9,One year,No,0
4801,50,119.41,7,One year,Yes,1
4802,43,119.41,0,Month-to-month,No,0
4803,27,119.41,7,Month-to-month,No,1
4804,32,119.41,6,Two year,Yes,0
4805,18,119.41,8,Month-to-month,No,1
4806,28,119.41,7,Month-to-month,Yes,1
4807,29,119.41,4,Month-to-month,No,0
4808,16,119.41,7,One year,No,1
4809,47,119.41,9,Month-to-month,Yes,1
4810,59,119.41,2,Month-to-month,No,0
4811,31,119.41,9,Two year,Yes,0
4812,4,119.41,6,One year,No,1
4813,37,119.41,3,Month-to-month,No,0
4814,17,119.41,4,One year,Yes,0
4815,39,119.41,8,Month-to-month,No,1
4816,48,119.41,6,Month-to-month,Yes,1
4817,46,119.41,3,One year,Yes,0
4818,48,119.41,5,Month-to-month,Yes,0
4819,39,119.41,9,Month-to-month,No,1
4820,4,119.41,6,One year,No,1
4821,30,119.41,9,Two year,No,0
4822,30,119.41,8,One year,No,1
4823,22,119.41,3,Month-to-month,Yes,0
4824,66,119.41,9,Month-to-month,No,1
4825,12,119.41,2,Month-to-month,No,0
4826,36,119.41,7,Month-to-month,No,1
4827,18,119.41,0,Month-to-month,No,0
4828,53,119.41,8,One year,No,0
4829,71,119.41,0,Month-to-month,Yes,0
4830,1,119.41,1,Month-to-month,Yes,1
4831,58,119.41,7,One year,No,1
4832,6,119.41,8,Month-to-month,No,1
4833,70,119.41,6,Two year,No,0
4834,44,119.41,2,Month-to-month,No,0
4835,24,119.41,6,Two year,Yes,1
4836,19,119.41,5,Two year,No,0
4837,18,119.41,1,Two year,No,0
4838,30,119.41,2,Month-to-month,No,0
4839,42,119.41,9,Two year,No,0
4840,33,119.41,9,Month-to-month,No,1
4841,12,119.41,4,Month-to-month,No,0
4842,27,119.41,9,Month-to-month,No,1
4843,39,119.41,3,Month-to-month,No,0
4844,9,119.41,1,Month-to-month,Yes,1
4845,21,119.41,3,Month-to-month,No,0
4846,29,119.41,7,Month-to-month,Yes,1
4847,33,119.41,4,One year,No,0
4848,62,119.41,4,Month-to-month,Yes,0
4849,15,119.41,9,One year,No,1
4850,2,119.41,2,Two year,No,0
4851,52,119.41,7,Month-to-month,Yes,1
4852,44,119.41,5,One year,Yes,0
4853,54,119.41,1,Two year,No,0
4854,18,119.41,1,Month-to-month,No,0
4855,3,119.41,8,Month-to-month,Yes,1
4856,7,119.41,6,Two year,Yes,1
4857,43,119.41,9,Two year,No,1
4858,38,119.41,8,One year,No,0
4859,37,119.41,5,Month-to-month,Yes,0
4860,58,119.41,4,Two year,No,0
4861,33,119.41,0,Month-to-month,No,0
4862,59,119.41,5,Month-to-month,Yes,0
4863,11,119.41,5,Month-to-month,No,1
4864,68,119.41,2,Month-to-month,Yes,0
4865,68,119.41,2,One year,Yes,0
4866,22,119.41,2,Two year,Yes,0
4867,66,119.41,2,One year,No,0
4868,44,119.41,6,Month-to-month,No,1
4869,6,119.41,9,One year,No,1
4870,42,119.41,1,One year,Yes,0
4871,25,119.41,9,Month-to-month,Yes,1
4872,57,119.41,9,Two year,No,0
4873,55,119.41,1,Two year,Yes,0
4874,16,119.41,2,One year,No,0
4875,14,119.41,9,Month-to-month,No,1
4876,39,119.41,6,One year,No,1
4877,28,119.41,2,Two year,Yes,0
4878,51,119.41,6,Month-to-month,No,1
4879,49,119.41,8,Two year,Yes,0
4880,9,119.41,9,Month-to-month,No,1
4881,58,119.41,3,One year,No,0
4882,45,119.41,6,One year,No,1
4883,22,119.41,8,One year,No,0
4884,32,119.41,7,Two year,No,1
4885,69,119.41,7,Month-to-month,Yes,1
4886,69,119.41,8,Month-to-month,Yes,1
4887,42,119.41,4,One year,No,0
4888,53,119.41,4,Month-to-month,No,0
4889,59,119.41,2,Month-to-month,No,0
4890,39,119.41,4,Month-to-month,No,0
4891,15,119.41,7,Month-to-month,Yes,1
4892,71,119.41,4,One year,No,0
4893,29,119.41,3,One year,No,0
4894,3,119.41,7,Month-to-month,Yes,1
4895,10,119.41,6,Month-to-month,No,1
4896,29,119.41,5,Month-to-month,No,0
4897,35,119.41,4,Month-to-month,No,0
4898,6,119.41,4,Month-to-month,No,1
4899,12,119.41,9,Month-to-month,No,1
4900,38,119.41,1,One year,No,0
4901,19,119.41,3,One year,No,0
4902,67,119.41,7,Month-to-month,No,1
4903,8,119.41,7,One year,Yes,1
4904,8,119.41,0,Two year,Yes,0
4905,47,119.41,1,Month-to-month,Yes,0
4906,4,119.41,4,Month-to-month,No,1
4907,51,119.41,8,One year,No,1
4908,67,119.41,9,Month-to-month,Yes,1
4909,45,119.41,6,One year,Yes,1
4910,8,119.41,9,Two year,No,1
4911,16,119.41,4,Month-to-month,No,0
4912,67,119.41,0,One year,No,0
4913,9,119.41,5,One year,No,0
4914,60,119.41,7,Month-to-month,No,1
4915,71,119.41,6,Month-to-month,No,1
4916,15,119.41,1,Two year,No,0
4917,71,119.41,4,Two year,Yes,0
4918,41,119.41,3,One year,No,0
4919,22,119.41,8,Two year,Yes,1
4920,24,119.41,9,Month-to-month,Yes,1
4921,44,119.41,0,Month-to-month,No,0
4922,1,119.41,5,Month-to-month,No,1
4923,10,119.41,2,Month-to-month,No,1
4924,56,119.41,8,Two year,No,1
4925,50,119.41,4,Two year,No,0
4926,12,119.41,5,Two year,Yes,0
4927,60,119.41,8,One year,Yes,0
4928,26,119.41,8,Month-to-month,No,1
4929,41,119.41,7,Month-to-month,No,1
4930,36,119.41,8,Month-to-month,No,1
4931,23,119.41,3,One year,No,0
4932,43,119.41,5,Month-to-month,Yes,0
4933,6,119.41,4,Two year,Yes,0
4934,69,119.41,4,Two year,No,0
4935,43,119.41,3,Month-to-month,No,0
4936,25,119.41,1,Month-to-month,No,0
4937,18,119.41,5,One year,No,0
4938,62,119.41,8,Month-to-month,No,1
4939,13,119.41,0,One year,Yes,0
4940,43,119.41,6,One year,No,0
4941,28,119.41,5,Month-to-month,No,0
4942,18,119.41,2,Month-to-month,No,0
4943,59,119.41,0,Month-to-month,No,0
4944,60,119.41,3,Two year,No,0
4945,63,119.41,8,Month-to-month,No,1
4946,57,119.41,1,Two year,Yes,0
4947,51,119.41,2,One year,Yes,0
4948,56,119.41,1,One year,No,0
4949,27,119.41,1,Month-to-month,No,0
4950,32,119.41,9,One year,Yes,0
4951,9,119.41,7,One year,Yes,1
4952,68,119.41,2,One year,No,0
4953,46,119.41,6,One year,No,0
4954,67,119.41,7,One year,Yes,0
4955,26,119.41,2,Two year,No,0
4956,8,119.41,1,Month-to-month,No,1
4957,6,119.41,7,Two year,No,1
4958,24,119.41,2,Month-to-month,Yes,0
4959,48,119.41,6,Two year,No,0
4960,45,119.41,0,Two year,No,0
4961,13,119.41,5,Month-to-month,Yes,0
4962,69,119.41,8,One year,No,0
4963,25,119.41,2,One year,Yes,0
4964,20,119.41,6,Month-to-month,No,1
4965,66,119.41,5,Month-to-month,No,0
4966,45,119.41,7,Month-to-month,Yes,1
4967,47,119.41,2,Two year,Yes,0
4968,63,119.41,2,Two year,No,0
4969,55,119.41,3,One year,Yes,0
4970,19,119.41,2,One year,No,0
4971,35,119.41,8,One year,No,1
4972,53,119.41,3,Month-to-month,No,0
4973,26,119.41,5,Month-to-month,No,0
4974,14,119.41,7,One year,No,0
4975,45,119.41,7,Two year,Yes,1
4976,44,119.41,4,One year,Yes,0
4977,65,119.41,4,One year,Yes,0
4978,51,119.41,5,One year,No,0
4979,43,119.41,9,Month-to-month,No,1
4980,23,119.41,6,One year,No,1
4981,56,119.41,9,Month-to-month,No,1
4982,19,119.41,6,Month-to-month,No,1
4983,55,119.41,3,One year,Yes,0
4984,60,119.41,5,One year,Yes,0
4985,59,119.41,6,Month-to-month,No,1
4986,33,119.41,4,One year,No,0
4987,19,119.41,4,One year,No,0
4988,28,119.41,1,One year,No,0
4989,52,119.41,6,Two year,No,1
4990,49,119.41,5,Month-to-month,Yes,0
4991,37,119.41,0,Two year,No,0
4992,26,119.41,3,One year,No,0
4993,40,119.41,2,One year,Yes,0
4994,38,119.41,2,One year,No,0
4995,54,119.41,6,Month-to-month,No,1
4996,22,119.41,9,Month-to-month,No,1
4997,16,119.41,3,One year,Yes,0
4998,28,119.41,7,One year,Yes,1
4999,35,119.41,8,One year,Yes,1
5000,60,119.41,2,Month-to-month,Yes,0
